
Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31718630,10/09/2015 12:00:00 AM,01/12/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,,,,,FOSTER ROAD,WOODROW ROAD,INTERSECTION,STATEN ISLAND,,N/A,Closed,11/08/2015 01:09:56 PM,01/12/2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,926719,136717,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.54174553069268,-74.20699163560577,"(40.54174553069268, -74.20699163560577)"
31718631,10/09/2015 12:00:00 AM,08/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10009,205 AVENUE B,AVENUE B,EAST 12 STREET,EAST 13 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 10:56:17 AM,10/09/2015 11:02:26 AM,03 MANHATTAN,MANHATTAN,990149,204682,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7284795291859,-73.97871644731825,"(40.7284795291859, -73.97871644731825)"
31718632,10/09/2015 12:00:00 AM,07/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,1425 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 130 STREET,WEST 131 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 10:20:13 AM,10/09/2015 10:24:41 AM,09 MANHATTAN,MANHATTAN,996868,236535,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.815900639148985,-73.95441453630735,"(40.815900639148985, -73.95441453630735)"
31718634,10/09/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303,49 HUDSON PLACE,HUDSON PLACE,WESTBROOK AVENUE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Closed,11/08/2015 05:20:56 PM,10/14/2015 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,942599,167329,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62585804925708,-74.15004553952876,"(40.62585804925708, -74.15004553952876)"
31718635,10/09/2015 12:00:00 AM,10/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11372,,,,,35 AVENUE,71 STREET,INTERSECTION,Jackson Heights,,N/A,Closed,11/08/2015 10:29:16 PM,10/28/2015 12:00:00 AM,03 QUEENS,QUEENS,1013370,212801,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75071818671566,-73.89490013610326,"(40.75071818671566, -73.89490013610326)"
31718639,10/09/2015 12:00:00 AM,10/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11372,35-35 72 STREET,72 STREET,35 AVENUE,37 AVENUE,,,ADDRESS,Jackson Heights,,N/A,Closed,11/08/2015 12:36:35 PM,10/09/2015 12:41:20 PM,03 QUEENS,QUEENS,1013647,212708,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.750462008843776,-73.89390079560914,"(40.750462008843776, -73.89390079560914)"
31718643,10/09/2015 12:00:00 AM,08/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10466,650 EAST  231 STREET,EAST  231 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,,,ADDRESS,BRONX,,N/A,Pending,11/08/2015 07:44:26 AM,10/09/2015 07:51:28 AM,12 BRONX,BRONX,1023021,264493,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.89256084846842,-73.85976914538334,"(40.89256084846842, -73.85976914538334)"
31718649,10/09/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11226,606 EAST   16 STREET,EAST   16 STREET,NEWKIRK AVENUE,FOSTER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 08:30:47 AM,10/14/2015 12:00:00 AM,14 BROOKLYN,BROOKLYN,994689,170772,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63540011791518,-73.96238869086939,"(40.63540011791518, -73.96238869086939)"
31718779,10/09/2015 12:00:00 AM,10/19/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10012,MACDOUGAL STREET,MACDOUGAL STREET,PRINCE STREET,WEST HOUSTON STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,11/08/2015 01:55:42 PM,10/19/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983469,204229,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72723808715857,-74.00281779027358,"(40.72723808715857, -74.00281779027358)"
31718793,10/10/2015 12:00:00 AM,10/23/2015 04:16:40 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11103,28-12 45 STREET,45 STREET,28 AVENUE,30 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,11/09/2015 12:42:20 AM,10/23/2015 04:16:40 PM,01 QUEENS,QUEENS,1009203,217399,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76335125780562,-73.90992259032578,"(40.76335125780562, -73.90992259032578)"
31718795,10/09/2015 12:00:00 AM,10/19/2015 04:14:09 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10027,206 LENOX AVENUE,LENOX AVENUE,WEST 120 STREET,WEST 121 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/08/2015 01:00:08 PM,10/19/2015 04:14:09 PM,10 MANHATTAN,MANHATTAN,998749,232500,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.804822799326416,-73.94762770270853,"(40.804822799326416, -73.94762770270853)"
31718796,10/09/2015 12:00:00 AM,10/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11221,,,,,CENTRAL AVENUE,CORNELIA STREET,INTERSECTION,BROOKLYN,,N/A,Closed,11/08/2015 01:14:09 PM,10/29/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008099,191307,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69173816236489,-73.91400036971302,"(40.69173816236489, -73.91400036971302)"
31719377,10/09/2015 12:00:00 AM,10/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,338 EAST   92 STREET,EAST   92 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 05:24:59 PM,10/09/2015 05:33:51 PM,08 MANHATTAN,MANHATTAN,998660,223915,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78125944257531,-73.94796760225341,"(40.78125944257531, -73.94796760225341)"
31719397,10/09/2015 12:00:00 AM,10/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10036,241 WEST 42ND STREET,WEST 42ND STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,11/08/2015 03:38:42 PM,10/13/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,987401,215096,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.757064766170785,-73.98862633426273,"(40.757064766170785, -73.98862633426273)"
31719401,10/09/2015 12:00:00 AM,09/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10019,129 WEST   55 STREET,WEST   55 STREET,AVENUE OF THE AMERICAS,6 1/2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 11:27:43 PM,10/09/2015 11:32:25 PM,05 MANHATTAN,MANHATTAN,989950,217468,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76357402190073,-73.97942360170536,"(40.76357402190073, -73.97942360170536)"
31719402,10/09/2015 12:00:00 AM,11/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Government Building,10007,52 DUANE STREET,DUANE STREET,LAFAYETTE STREET,ELK STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/08/2015 08:35:42 AM,11/09/2015 12:00:00 AM,01 MANHATTAN,MANHATTAN,983204,199547,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71438709903901,-74.00377316306613,"(40.71438709903901, -74.00377316306613)"
31719414,10/09/2015 12:00:00 AM,11/17/2015 07:59:59 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11216,20 ALBANY AVENUE,ALBANY AVENUE,DECATUR STREET,FULTON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 12:50:49 PM,11/17/2015 07:59:59 AM,03 BROOKLYN,BROOKLYN,1001328,187116,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6802504850035,-73.9384272476461,"(40.6802504850035, -73.9384272476461)"
31719415,10/09/2015 12:00:00 AM,08/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11216,905 STERLING PLACE,STERLING PLACE,NOSTRAND AVENUE,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,11/08/2015 03:26:31 PM,10/09/2015 03:32:32 PM,08 BROOKLYN,BROOKLYN,998486,184273,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.672452119566984,-73.94867975231742,"(40.672452119566984, -73.94867975231742)"
31719499,10/09/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10457,2005 CROTONA AVENUE,CROTONA AVENUE,EAST 179 STREET,OAKLAND PLACE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 11:27:57 AM,10/14/2015 12:00:00 AM,06 BRONX,BRONX,1014718,247850,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.846913510399084,-73.88987591170252,"(40.846913510399084, -73.88987591170252)"
31719504,10/09/2015 12:00:00 AM,10/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10461,2819 ZULETTE AVENUE,ZULETTE AVENUE,ERICSON PLACE,MAYFLOWER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 04:55:15 PM,10/16/2015 12:00:00 AM,10 BRONX,BRONX,1029578,246102,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8420519922488,-73.8361775803864,"(40.8420519922488, -73.8361775803864)"
31719505,10/09/2015 12:00:00 AM,10/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10455,643 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,AVENUE ST JOHN,LEGGETT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 06:04:50 AM,10/22/2015 12:00:00 AM,02 BRONX,BRONX,1011690,235515,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81306742054313,-73.90087081278605,"(40.81306742054313, -73.90087081278605)"
31719506,10/09/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10459,1429A BRYANT AVENUE,BRYANT AVENUE,BEND,JENNINGS STREET,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 05:01:45 AM,10/14/2015 12:00:00 AM,03 BRONX,BRONX,1015101,241975,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83078702595211,-73.88851861560626,"(40.83078702595211, -73.88851861560626)"
31719507,10/09/2015 12:00:00 AM,08/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,645 WEST  160 STREET,WEST  160 STREET,FT WASHINGTON AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 02:30:09 PM,10/09/2015 02:32:51 PM,12 MANHATTAN,MANHATTAN,999363,244122,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83672087313633,-73.9453836800344,"(40.83672087313633, -73.9453836800344)"
31719508,10/09/2015 12:00:00 AM,11/02/2015 04:22:50 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10473,301 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,O'BRIEN AVENUE,BOLTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 10:43:28 AM,11/02/2015 04:22:50 PM,09 BRONX,BRONX,1024043,234988,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.811573948604156,-73.8562478076208,"(40.811573948604156, -73.8562478076208)"
31720112,10/09/2015 12:00:00 AM,10/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10465,224 REVERE AVENUE,REVERE AVENUE,HARDING AVENUE,LAWTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 09:27:24 PM,10/16/2015 12:00:00 AM,10 BRONX,BRONX,1034899,236800,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81649180369829,-73.81701694126643,"(40.81649180369829, -73.81701694126643)"
31720113,10/09/2015 12:00:00 AM,10/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10453,1821 PALISADE PLACE,PALISADE PLACE,BEND,SEDGWICK AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/08/2015 06:46:31 AM,10/13/2015 12:00:00 AM,05 BRONX,BRONX,1006829,249709,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85203961077745,-73.91838377567103,"(40.85203961077745, -73.91838377567103)"
31720119,10/09/2015 12:00:00 AM,10/23/2015 04:26:06 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11355,143-45 SANFORD AVENUE,SANFORD AVENUE,BOWNE STREET,PARSONS BOULEVARD,,,ADDRESS,Flushing,,N/A,Closed,11/08/2015 07:27:42 PM,10/23/2015 04:26:06 PM,07 QUEENS,QUEENS,1033562,215674,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75851427543373,-73.8220022867695,"(40.75851427543373, -73.8220022867695)"
31720285,10/09/2015 12:00:00 AM,10/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11101,36-19 37 STREET,37 STREET,36 AVENUE,37 AVENUE,,,ADDRESS,Long Island City,,N/A,Closed,11/08/2015 06:30:11 PM,10/29/2015 12:00:00 AM,01 QUEENS,QUEENS,1004925,213916,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75380235642296,-73.92537637247311,"(40.75380235642296, -73.92537637247311)"
31720878,10/09/2015 12:00:00 AM,10/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11203,4809 CHURCH AVENUE,CHURCH AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/08/2015 09:36:01 PM,10/23/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1003132,176781,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.651879550981235,-73.93195208279496,"(40.651879550981235, -73.93195208279496)"
31720879,10/09/2015 12:00:00 AM,10/23/2015 01:41:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11211,METROPOLITAN AVE,METROPOLITAN AVE,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/08/2015 01:28:52 PM,10/23/2015 01:41:45 PM,Unspecified BROOKLYN,BROOKLYN,997204,199431,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7140592851753,-73.95327216417502,"(40.7140592851753, -73.95327216417502)"
31720881,10/09/2015 12:00:00 AM,07/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,90 CONVENT AVENUE,CONVENT AVENUE,WEST 131 STREET,BEND,,,ADDRESS,NEW YORK,,N/A,Pending,11/08/2015 02:12:07 PM,10/09/2015 02:24:01 PM,09 MANHATTAN,MANHATTAN,997313,236692,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.816330913274996,-73.9528065648928,"(40.816330913274996, -73.9528065648928)"
31720882,10/09/2015 12:00:00 AM,10/20/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11205,27 VANDERBILT AVENUE,VANDERBILT AVENUE,FLUSHING AVENUE,PARK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 09:28:10 AM,10/20/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,992403,193222,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69702277109399,-73.97059790922893,"(40.69702277109399, -73.97059790922893)"
31720888,10/09/2015 12:00:00 AM,11/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11206,578 MARCY AVENUE,MARCY AVENUE,MYRTLE AVENUE,VERNON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 02:38:51 AM,11/06/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,998355,192471,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69495396581752,-73.94913484146782,"(40.69495396581752, -73.94913484146782)"
31720929,10/10/2015 12:00:00 AM,09/03/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,3806 BAILEY AVENUE,BAILEY AVENUE,WEST 238 STREET,BEND,,,ADDRESS,BRONX,,N/A,Pending,11/09/2015 01:26:22 AM,10/10/2015 01:31:59 AM,08 BRONX,BRONX,1012561,261459,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88427323935075,-73.89761471145822,"(40.88427323935075, -73.89761471145822)"
31720938,10/09/2015 12:00:00 AM,12/04/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11233,2349 DEAN STREET,DEAN STREET,ROCKAWAY AVENUE,EASTERN PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,11/08/2015 12:04:33 PM,12/04/2015 12:00:00 AM,16 BROOKLYN,BROOKLYN,1009231,185102,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.674703737619765,-73.90994137803531,"(40.674703737619765, -73.90994137803531)"
31721090,10/09/2015 12:00:00 AM,10/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217,,,,,SOUTH OXFORD STREET,FULTON STREET,INTERSECTION,BROOKLYN,,N/A,Closed,11/08/2015 07:47:48 PM,10/22/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,991634,189164,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68588517283264,-73.97337559482662,"(40.68588517283264, -73.97337559482662)"
31721686,10/10/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10014,19 GROVE STREET,GROVE STREET,BEDFORD STREET,BLEECKER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/09/2015 09:08:50 AM,10/14/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,982816,206163,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73254636239162,-74.00517417816313,"(40.73254636239162, -74.00517417816313)"
31721698,10/11/2015 12:00:00 AM,10/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10458,2335 CROTONA AVE,CROTONA AVE,,,,,LATLONG,BRONX,,N/A,Closed,11/10/2015 01:10:19 AM,10/14/2015 12:00:00 AM,Unspecified BRONX,BRONX,1016249,250111,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.853113865490045,-73.88433145294134,"(40.853113865490045, -73.88433145294134)"
31723463,10/10/2015 12:00:00 AM,10/26/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,562A MIDLAND AVENUE,MIDLAND AVENUE,FREEBORN STREET,OLYMPIA BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,11/09/2015 02:05:44 PM,10/26/2015 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,958154,147960,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57275357456621,-74.09393470104976,"(40.57275357456621, -74.09393470104976)"
31723504,10/10/2015 12:00:00 AM,10/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,142 MONROE STREET,MONROE STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/09/2015 01:27:48 PM,10/23/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,997228,188902,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68515960831346,-73.95320588004124,"(40.68515960831346, -73.95320588004124)"
31723505,10/10/2015 12:00:00 AM,10/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11222,730 MANHATTAN AVENUE,MANHATTAN AVENUE,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/09/2015 12:35:26 PM,10/30/2015 12:00:00 AM,01 BROOKLYN,BROOKLYN,997512,203850,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.726187917366275,-73.95215243588936,"(40.726187917366275, -73.95215243588936)"
31724198,10/10/2015 12:00:00 AM,10/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11413,186-29 122 AVENUE,122 AVENUE,NELLIS STREET,MILBURN STREET,,,ADDRESS,Springfield Gardens,,N/A,Closed,11/09/2015 11:36:25 AM,10/16/2015 12:00:00 AM,12 QUEENS,QUEENS,1050889,188342,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68338119977506,-73.75972923722288,"(40.68338119977506, -73.75972923722288)"
